case_id,fraud_type,scenario,modus_operandi,warning_signs,prevention_tips,legal_consequence,keywords,date,region,loss_amount,victim_age,detailed_description
30.0,假冒教务处,大学生收到自称教务处的短信,声称需要点击链接确认学籍信息,教务处不会通过短信发送链接,①不点击陌生链接 ②通过学校官网确认 ③保护个人信息,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"教务处,链接,学籍,短信,假冒,认证,奖学金,助学金,四六级,毕业证",2025-07-01,西安,45565.0,21.0,大学生收到自称教务处的短信，遇到假冒教务处诈骗。骗子通过声称需要点击链接确认学籍信息。警示信号：教务处不会通过短信发送链接。防范建议：①不点击陌生链接 ②通过学校官网确认 ③保护个人信息。 用户常见描述：收到通知说奖学金认证材料有问题；助学金资格被取消要交费恢复；学籍档案需要付费托管；勤工俭学名额要交手续费；收到学校系统短信说成绩有问题点链接查看；四六级证书需要交费认证；毕业证书有误需要补缴手续费。 识别关键词：奖学金认证、助学金资格、学籍档案、勤工俭学、学校系统短信、四六级认证、毕业证、认证材料。
31.0,校园贷,大学生在网上看到低息贷款广告,声称可以快速放款，需要先交手续费,正规贷款不需要先交手续费,①通过正规渠道贷款 ②不相信低息诱惑 ③不向陌生账户转账,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"校园贷,贷款,手续费,低息,放款",2025-04-02,杭州,21920.0,21.0,大学生在网上看到低息贷款广告，遇到校园贷诈骗。骗子通过声称可以快速放款，需要先交手续费。警示信号：正规贷款不需要先交手续费。防范建议：①通过正规渠道贷款 ②不相信低息诱惑 ③不向陌生账户转账。 用户常见描述：借点钱周转一下；借5000块应急；月息很低不查征信；先交激活费才能借款；内部资金不走平台；备用金免审核；先消费后还款；征信有问题也能借；额度高放款快。 识别关键词：周转、备用金、激活费、月息、日息、征信包装、不查征信、内部资金、先放款后还。
32.0,校园贷,大学生在微信看到贷款信息,声称可以无抵押贷，需要先填个人信息,要求填个人信息的贷款要谨慎,①保护个人信息 ②通过正规渠道贷款 ③不相信无抵押贷,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"校园贷,贷款,个人信息,无抵押,微信",2025-07-24,北京,36261.0,19.0,大学生在微信看到贷款信息，遇到校园贷诈骗。骗子通过声称可以无抵押贷，需要先填个人信息。警示信号：要求填个人信息的贷款要谨慎。防范建议：①保护个人信息 ②通过正规渠道贷款 ③不相信无抵押贷。 用户常见描述：借点钱周转一下；借5000块应急；月息很低不查征信；先交激活费才能借款；内部资金不走平台；备用金免审核；先消费后还款；征信有问题也能借；额度高放款快。 识别关键词：周转、备用金、激活费、月息、日息、征信包装、不查征信、内部资金、先放款后还。
33.0,校园贷,大学生在QQ群看到贷款信息,声称可以秒批贷款，需要先交保证金,要求交保证金的贷款都是诈骗,①不交保证金 ②通过正规渠道贷款 ③不相信秒批承诺,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"校园贷,贷款,保证金,秒批,QQ群",2025-11-11,上海,48495.0,24.0,大学生在QQ群看到贷款信息，遇到校园贷诈骗。骗子通过声称可以秒批贷款，需要先交保证金。警示信号：要求交保证金的贷款都是诈骗。防范建议：①不交保证金 ②通过正规渠道贷款 ③不相信秒批承诺。 用户常见描述：借点钱周转一下；借5000块应急；月息很低不查征信；先交激活费才能借款；内部资金不走平台；备用金免审核；先消费后还款；征信有问题也能借；额度高放款快。 识别关键词：周转、备用金、激活费、月息、日息、征信包装、不查征信、内部资金、先放款后还。
34.0,校园贷,大学生在微博看到贷款信息,声称可以学生贷，需要先验证身份,要求验证身份的贷款要谨慎,①核实贷款平台真伪 ②通过正规渠道贷款 ③保护个人信息,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"校园贷,贷款,身份验证,学生贷,微博",2025-09-08,上海,4639.0,19.0,大学生在微博看到贷款信息，遇到校园贷诈骗。骗子通过声称可以学生贷，需要先验证身份。警示信号：要求验证身份的贷款要谨慎。防范建议：①核实贷款平台真伪 ②通过正规渠道贷款 ③保护个人信息。 用户常见描述：借点钱周转一下；借5000块应急；月息很低不查征信；先交激活费才能借款；内部资金不走平台；备用金免审核；先消费后还款；征信有问题也能借；额度高放款快。 识别关键词：周转、备用金、激活费、月息、日息、征信包装、不查征信、内部资金、先放款后还。
35.0,校园贷,大学生在知乎看到贷款信息,声称可以分期贷，需要先下载APP,要求下载APP的贷款要谨慎,①不下载陌生APP ②通过正规渠道贷款 ③保护个人信息,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"校园贷,贷款,APP,分期,知乎",2025-09-28,上海,16499.0,22.0,大学生在知乎看到贷款信息，遇到校园贷诈骗。骗子通过声称可以分期贷，需要先下载APP。警示信号：要求下载APP的贷款要谨慎。防范建议：①不下载陌生APP ②通过正规渠道贷款 ③保护个人信息。 用户常见描述：借点钱周转一下；借5000块应急；月息很低不查征信；先交激活费才能借款；内部资金不走平台；备用金免审核；先消费后还款；征信有问题也能借；额度高放款快。 识别关键词：周转、备用金、激活费、月息、日息、征信包装、不查征信、内部资金、先放款后还。
36.0,校园贷,大学生在贴吧看到贷款信息,声称可以应急贷，需要先交工本费,要求交工本费的贷款都是诈骗,①不交工本费 ②通过正规渠道贷款 ③不相信应急贷,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"校园贷,贷款,工本费,应急,贴吧",2025-04-08,西安,2639.0,24.0,大学生在贴吧看到贷款信息，遇到校园贷诈骗。骗子通过声称可以应急贷，需要先交工本费。警示信号：要求交工本费的贷款都是诈骗。防范建议：①不交工本费 ②通过正规渠道贷款 ③不相信应急贷。 用户常见描述：借点钱周转一下；借5000块应急；月息很低不查征信；先交激活费才能借款；内部资金不走平台；备用金免审核；先消费后还款；征信有问题也能借；额度高放款快。 识别关键词：周转、备用金、激活费、月息、日息、征信包装、不查征信、内部资金、先放款后还。
37.0,校园贷,大学生在小红书看到贷款信息,声称可以信用贷，需要先查征信,要求查征信的贷款要谨慎,①核实贷款平台真伪 ②通过正规渠道贷款 ③保护个人信息,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"校园贷,贷款,征信,信用贷,小红书",2026-02-01,成都,13881.0,23.0,大学生在小红书看到贷款信息，遇到校园贷诈骗。骗子通过声称可以信用贷，需要先查征信。警示信号：要求查征信的贷款要谨慎。防范建议：①核实贷款平台真伪 ②通过正规渠道贷款 ③保护个人信息。 用户常见描述：借点钱周转一下；借5000块应急；月息很低不查征信；先交激活费才能借款；内部资金不走平台；备用金免审核；先消费后还款；征信有问题也能借；额度高放款快。 识别关键词：周转、备用金、激活费、月息、日息、征信包装、不查征信、内部资金、先放款后还。
38.0,校园贷,大学生在B站看到贷款信息,声称可以创业贷，需要先写商业计划,要求写商业计划的贷款要谨慎,①核实贷款平台真伪 ②通过正规渠道贷款 ③不相信创业贷,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"校园贷,贷款,商业计划,创业贷,B站",2025-06-15,武汉,49498.0,22.0,大学生在B站看到贷款信息，遇到校园贷诈骗。骗子通过声称可以创业贷，需要先写商业计划。警示信号：要求写商业计划的贷款要谨慎。防范建议：①核实贷款平台真伪 ②通过正规渠道贷款 ③不相信创业贷。 用户常见描述：借点钱周转一下；借5000块应急；月息很低不查征信；先交激活费才能借款；内部资金不走平台；备用金免审核；先消费后还款；征信有问题也能借；额度高放款快。 识别关键词：周转、备用金、激活费、月息、日息、征信包装、不查征信、内部资金、先放款后还。
39.0,校园贷,大学生在抖音看到贷款信息,声称可以消费贷，需要先绑定银行卡,要求绑定银行卡的贷款要谨慎,①不绑定银行卡 ②通过正规渠道贷款 ③保护个人信息,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"校园贷,贷款,银行卡,消费贷,抖音",2025-11-07,广州,25769.0,25.0,大学生在抖音看到贷款信息，遇到校园贷诈骗。骗子通过声称可以消费贷，需要先绑定银行卡。警示信号：要求绑定银行卡的贷款要谨慎。防范建议：①不绑定银行卡 ②通过正规渠道贷款 ③保护个人信息。 用户常见描述：借点钱周转一下；借5000块应急；月息很低不查征信；先交激活费才能借款；内部资金不走平台；备用金免审核；先消费后还款；征信有问题也能借；额度高放款快。 识别关键词：周转、备用金、激活费、月息、日息、征信包装、不查征信、内部资金、先放款后还。
